Date,Tweet Text,Retweets,Favorites,Followers,Follows
18/01/2022 20:25,#EQUITY LEVELS #NIFTY - 18124.35 Resistance: 18291.9-18459.45-18555.4 Support: 18028.4-17932.45-17764.9 #BANKNIFTY - 38289.6 Resistance: 38790-39290-39610 Support: 37970-37650-37150 #Kediaupdates,0,0,3272,18
18/01/2022 20:25,This looks really good. And it is very affordable. Share with your grad students and other colleagues you think might benefit from this. #planning #equity #justice #ethics RT @ThrivanceGroup: REMINDER: The deadline to register for the early bird rate is this Friday. See you soon!,0,0,6263,1310
18/01/2022 20:21,"Our co-founder @AshvinChadha was live on @CNBCTV18News where he talked about Anicut's niche in acquisition financing, debt funding, as well as about plans of the Grand Anicut Fund 2, on @StartupStreetIn #investments #startups #funds #India #debt #equity",0,0,246,26
18/01/2022 20:19,This pic shows the amount of money I have made in the last week in just one of my wallets with #equity $equity #100gem @bestcoin2022 #bnb #cryptocurrency #DeFi #passiveincome #EquityCoin #Equity4Life,0,0,38,161
18/01/2022 20:18,"𝐉𝐀𝐍 𝐁𝐀𝐉𝐅𝐈𝐍𝐀𝐍𝐂𝐄 𝐓𝟏 𝐇𝐈𝐓 𝐀𝐓 𝟖𝟎𝟎𝟎+ 𝐑𝐬 𝟕,𝟓𝟎𝟎/- 𝐓𝟐 𝐇𝐈𝐓 𝐀𝐓 𝟕𝟗𝟓𝟎+ 𝐑𝐬 𝟏𝟑,𝟕𝟓𝟎/- #intradaytrading #equity #stockexchange #bajfinance #icefrogfno #nifty50 #banknifty",1,1,75,1
18/01/2022 20:18,"Looks like an excellent set of webinars! #equity #OER RT @LDiazSolodukhin: I'm excited to share a free, 3-part webinar series hosted by @OpenStax and @wicheEDU on advancing Equity in #OpenEducation. The first one is next week! Register at",0,0,1889,1882
18/01/2022 20:17,"Anyone find it mildly disconcerting that the staffing issues are heavily weighted to low-income, high-minority population schools? If we cared about #Equity we would transfer teachers/subs from high-income schools to make sure the neediest schools could run first. RT @ModeratelyMoco: Some facts about the 16 MCPS schools sent to virtual today🧵 14/16 are on the high EverFARMs list 7/16 are Title I schools At least 1 school had over 97% attendance rate One is the RICA school for regional special needs 10/16 are ES 4/16 are MS 1/16 is HS 1/x",0,2,941,969
18/01/2022 20:03,We continue to look for ways to provide opportunities for ALL of our students. #MahwahConnects #Equity RT @MahwahHS: Mahwah High School was just awarded @CollegeBoard's Female Diversity Award for achieving high female representation in AP Computer Science Principles. Female students who take #APCSP are more than five times as likely to major in computer science in college. #MahwahConnects,0,0,1378,1418
18/01/2022 20:01,#Equity_Release #mortgage #lending keeps growing annually according to figures from the #Equity Release Council!,0,0,1956,1406
18/01/2022 19:59,Enrich Equity Live Levels 19-Jan-2022 For more visit:  #Enrich #NSE #Equity #Stocks #Live_Level,0,0,468,123
18/01/2022 19:55,"#WeTheParents support #Equity for #EnglishLanguageLearners RT @FOS_VA: Join us as we fight for #Virginia to #FundOurSchools, incl better resources for #EnglishLearner students! We're backing @SenatorHashmi's SB 156 & #VaBudget amendments (@JennMcClellanVA, @JeffMBourne) to fully $ the SOQs, incl more support for EL students.",0,0,88,129
18/01/2022 19:53,VC investments jump 4x to hit record $28.8 bn in ’21 #India #VC #PE #Venture #Capital #Private #Equity #Investment #sector #Industry #statup #funding #deals #timeline #historical #statistics #trend #analysis #markets -Ashley Coutinho,0,0,2333,388
18/01/2022 19:50,#StocksToBuy Vivid Global Industries Ltd BOM: 524576 #stockmarkets #FutureMultiBagger #NextMultiBagger #MultiBagger #indianstockmarket #sharemarket #stockmarkettoday #equity #NSE #bse #investing #Investment #invest #nifty50 #StockMarketindia #stockstowatch,2,0,1505,1692
18/01/2022 19:48,"Who Needs Diversity, Equity, or Inclusion? • @WDEhrhardt •  I’m reminded of that great Jack Nicholson line in A Few Good Men, adapted to the Pennridge School District: “You want the truth, kids? You can’t handle the truth!” #equity #diversity",9,3,60812,12885
18/01/2022 19:47,"I can hardly wait! If you care about literacy success for all, you don’t want to miss being a part of the defining movement. #Neuhaus #scienceofreading #Dyslexia #leadership #UniversityChallenge #schooltoprisonpipeline #literacy #Equity #Reading RT @COREInc: We're honored to be part of @reading_league's star-studded roster to launch their new book: The Science of Reading: A Defining Movement. Register now>  #scienceofreading @Amplify @LouisaMoats @weedentracy @DrMariaMurray1 @slambert04 @liv2learn @kymyona_burk",1,3,3159,2355
18/01/2022 19:46,#Morninger🌤️ - 19th Jan '22 Here's a brief overview of the Markets and the Stocks to watch out for. 📈 #FundsIndiaBroking #BSE #NSE #Nifty50 #Sensex #StockMarket #StocksToBuy #BankNifty #PersonalFinance #FundsIndia #Equity #equitymarkets,2,1,24086,255
18/01/2022 19:45,"Jump in now while it’s dirt cheap! #Equity WILL be $10 before you know it! #EQUITYArmy are second to none and the #EquityCoin rewards are SUPER SWEET 🔥🔥 #Crypto #cryptocurrency #cryptotwitter #BSC #BSCGem  RT @CryptoLadyNinja: 💚💚💚 YO, EQUITY 💚💚💚 I told you guys... $EQUITY is warming up for its REAL reversal👀📈 Whales🐳 & sharks🦈 tirelessly eat every dip when others are fearful🔥 Buyers love $EQUITY's: 🤑20% #BUSD rewards 💸0% tax on P2P transfers 👉@equitycoinbsc👈",8,12,9,119
18/01/2022 19:43,"$F34 #Wilmar International Limited Singapore Daily - Wednesday, January 19, 2022: KEY HIGHLIGHTS Update Wilmar International (WIL SP/BUY/S$4.24/Target: S$6.00); 4Q21 preview: Expecting net profit of US$380m-400m, driven by strong…  #equity #stocks",0,0,9091,4217
18/01/2022 19:42,Thank you @DrChrisMD for speaking truth and dropping facts daily! You are need in this earth! #health #Equity #healthcare #champion RT @UnivHospNewark: There is no scientific evidence that proves that the vaccine affects breastfeeding and fertility. Severe outcomes could come from being unvaccinated and being contaged with COVID-19.,1,0,85,222
18/01/2022 19:36,#Equity Morning Mantra: #Equity Analysis It is released before the opening bell. It includes the market commentary along with the corporate and global news for the day. To read complete report click here,1,2,17544,43
18/01/2022 19:32,"Report: K-12 connectivity on the rise, but work still needed #WeLeadEd #Equity #edtech #k12 #futureready #education #connectivity #satchat #suptchat #teaching  via @K12DiveNews",1,2,21960,5721
18/01/2022 19:26,#intradaytrading #stockmarkets for Today : 19/01/2022 #nifty50 #banknifty #stockstowatch #equity #TradingView,0,0,471,271
18/01/2022 19:26,An incredible support staff team member is prepping the hall for Black History Month. Grateful for all that she does. This is just the beginning as we increase true belonging at our school. #blackhistorymonth #diversity #equity #inclusion #justice #belonging #education,0,0,612,1285
18/01/2022 19:21,"$AOT #Airports of Thailand PCL ... Regional Morning Notes - Wednesday, January 19, 2022: GREATER CHINA Sector Property: Waning market confidence restrains debt raising capabilities. INDONESIA Initiate Coverage Triputra Agro Persada (TAPG…  #equity #stocks",0,0,9091,4217
18/01/2022 19:21,$3GY #GCL-Poly Energy Holdings Ltd. GCL-Poly Energy (3800 HK): Mid Cap: FBR process coming to fruition.: We spoke to GCL’s IR team recently and discussed the company’s latest business developments. As the leading PV upstream material…  #equity #stocks,0,0,9091,4217
18/01/2022 19:15,Check out our daily podcast for a head start to your day on market updates & top stock ideas:  #Market #MarketUpdate #StockPicks #Podcast #SMC #StockMarket #equity #commodity #SMCresearch #StocksToBuy #StocksToTrade #morningmantra,0,0,17545,43
18/01/2022 19:15,Check out our podcast for daily dose of Commodity update & ideas:  #Market #MarketUpdate #StockPicks #Podcast #SMC #StockMarket #equity #commodity #Technicals #SMCresearch #StocksToBuy #StocksToTrade,0,0,17545,43
18/01/2022 19:08,Legacy issues hold up drone funding amid start-up boom #India #Industry #sector #Investor #VC #PE #Venture #Capital #PRivate #Equity #funding #fund #raise #expansion #drone #manufacturing #statup #Fintech #Edtech #Media #Entertainment #trend #markets @deepsekharc,1,0,2333,388
18/01/2022 19:06,"$00884 #CIFI Holdings (Group) (P Chip) ... China Property : Waning market confidence restrains debt raising capabilities.: 2021 property FAI rose 4.4% yoy, the lowest since 2015. Tight liquidity and gloomy market outlook have dampened…  #equity #stocks",0,0,9091,4217
18/01/2022 19:00,Got bills? You can turn some of the #equity in your home into monthly revenue. No additional #debt. No monthly payments. Learn more🏡  #blockchain #Algorand #NFT #realestate,0,1,1250,5000
18/01/2022 18:34,"Anything is Possible #SHINJA #VOLT #IMPACTXP #ETC #COMT #EQUITY #WOLVERINU RT @MetaverseHidden: On this day one year ago, $BTC = $36,630.08 $ETH = $1,257.28 $BNB = $45.35 $SOL = $3.80 $ADA = $0.3714 $LUNA = $0.7998 $AVAX = $12.70 $MATIC = $0.03605 $CRO = $0.08508 $MANA = $0.1168 $AXS = $0.6818 $SAND = $0.05210 $DOGE = $0.009171",0,0,363,1510
18/01/2022 18:28,Very meaningful discussion today among teachers and counselors at my school @DPSNewsNow about bringing greater #equity to our students in the classroom to help them succeed. #coleg #copolitics @DenverTeachers #education #BlackLivesMatter #DiversityandInclusion,4,2,5113,10003
18/01/2022 18:26,"Food for thought! #economy #equity #Economics #GDP #imperialism #DYK #Trending #Trends @kbssidhu1961 @TaruniGandhi @Sdg13Un @UNDP RT @KaoHua3: Imperialism never ended, it just changed forms. If you think that a better world is possible for the #PoorerNations , please join us at @LDCsArmy to #FightInequality for political justice and #GlobalClimateJustice #AfricaOptimism We are not poor, we are just facing exploitation",0,0,55,63
18/01/2022 18:15,"$AOT #Airports of Thailand PCL ... Regional Morning Notes - Wednesday, January 19, 2022: GREATER CHINA Sector Property: Waning market confidence restrains debt raising capabilities. INDONESIA Initiate Coverage Triputra Agro Persada (TAPG…  #equity #stocks",0,0,9091,4217
18/01/2022 18:15,"$3GY #GCL-Poly Energy Holdings Ltd. Greater China Daily: Wednesday, January 19, 2022: KEY HIGHLIGHTS Sector Property Waning market confidence restrains debt raising capabilities. Small/Mid Cap Highlights GCL-POLY Energy (3800 HK /NOT…  #equity #stocks",0,0,9091,4217
18/01/2022 18:09,"So far the only high schools affected by closures have been Seneca Valley and Paint Branch, two of the highest farms high schools in the county. #Equity",0,2,939,969
18/01/2022 18:09,"Could a Russia-US confrontation help BTC to become the safe global asset? Equities down, bonds down while btc stable to up? #btc #russia #us #war #portfolio #Equity #bond #GOLD",0,0,121,1615
18/01/2022 18:07,Why is there a rise in hate groups? Why are white people afraid? You tell me. #equity #transition,0,0,9440,7552
18/01/2022 18:02,New vice chancellor for DEI will bring ‘inclusive excellence’ to UCCS  #uccs #diversity #inclusivity #equity,1,0,728,243
18/01/2022 18:01,"Big Blessings, y’all! #socialjustice * Sign the petition to the Fed: Make lowering the Black unemployment rate a priority for 2022. Pls take action here, friends:  * #BlackLivesMatter #LoveOneAnother #💗 #Equity #opportunity #Employment #work #action #love",0,0,662,735
18/01/2022 18:00,STEM contributions are needed by all ethnic groups. It leads to innovation and solving societal issues. #doingthework #equity #educator #authenticrelationships #diversityineducation,0,0,1,6
18/01/2022 17:59,#Equity in our household today . . .,0,0,1022,1591
18/01/2022 17:52,"$TAPG #Triputra Agro Persada PT Triputra Agro Persada (TAPG IJ) - Cheap Proxy For Indonesian Plantation Exposure: We expect TAPG’s net profit to record a CAGR of 59% for 2020-22, leveraging on its better-than-peers production growth,…  #equity #stocks",0,0,9091,4217
18/01/2022 17:52,"$AOT #Airports of Thailand PCL ... Thailand Daily - Wednesday, January 19, 2022: KEY HIGHLIGHTS Initiate Coverage Airports of Thailand (AOT TB/BUY/Bt61.50/Target: Bt71.00) All runways ready for take-off. [...]  #equity #stocks",0,0,9091,4217
18/01/2022 17:52,"$AOT #Airports of Thailand PCL ... Airports of Thailand (AOT TB) - All Runways Ready For Take-off: After six consecutive quarters of growing loss, we believe AOT’s earnings have bottomed out in 4QFY21 and are on the path to recovery. We…  #equity #stocks",0,0,9091,4217
18/01/2022 17:52,$F34 #Wilmar International Limited Wilmar International (WIL SP) - 2H21 Preview: On track to meet our earnings estimate: Wilmar is scheduled to release 2H21 results on 22 Feb 22. We expect a core net profit of US$380m-400m for 4Q21 or…  #equity #stocks,0,0,9091,4217
18/01/2022 17:52,"$AOT #Airports of Thailand PCL ... Regional Morning Notes - Wednesday, January 19, 2022: GREATER CHINA Sector Property: Waning market confidence restrains debt raising capabilities. INDONESIA Initiate Coverage Triputra Agro Persada (TAPG…  #equity #stocks",0,0,9091,4217
18/01/2022 17:52,"$TAPG #Triputra Agro Persada PT Indonesia Daily - Wednesday, January 19, 2022: Triputra Agro Persada (TAPG IJ/BUY/Rp600 /Target: Rp855): Proxy for Indonesian plantation companies, with undemanding valuation and the strongest earnings…  #equity #stocks",0,0,9091,4217
18/01/2022 17:32,Are the free Covid tests being offered in braille for visually impaired? #Equity,0,0,265,263
18/01/2022 17:30,$F34 #Wilmar International Limited Wilmar International (WIL SP) - 2H21 Preview: On track to meet our earnings estimate: Wilmar is scheduled to release 2H21 results on 22 Feb 22. We expect a core net profit of US$380m-400m for 4Q21 or…  #equity #stocks,0,0,9091,4217
18/01/2022 17:30,"$IRPC #IRPC ... Regional Morning Notes - Tuesday, January 18, 2022: GREATER CHINA Economics Economic Activity: Data beats 2021 growth target but more policy support needed. INDONESIA Update Mayora Indah (MYOR IJ/HOLD/Rp2,120/ Target:…  #equity #stocks",0,0,9091,4217
18/01/2022 17:30,"$AOT #Airports of Thailand PCL ... Regional Morning Notes - Wednesday, January 19, 2022: GREATER CHINA Sector Property: Waning market confidence restrains debt raising capabilities. INDONESIA Initiate Coverage Triputra Agro Persada (TAPG…  #equity #stocks",0,0,9091,4217
18/01/2022 17:28,"“equity work is about achieving justice, fighting for the marginalized, & making the system better—not about being well-liked…equity work that matters will surely ruffle the feathers of the biggest beneficiaries of the current system.” @NLESDCA @SISNLESD #Equity #socialjustice RT @ELmagazine: ""While we cannot please everybody (nor should we try), equity work is about achieving justice, fighting for the marginalized, and making the system better—not about being well-liked."" @GoodenPhD",0,0,1701,4200
18/01/2022 17:24,#CovidTesting So the gov’t is offering us 4 tests total - for my multigenerational family of SEVEN PEOPLE?? Color me underwhelmed. Can’t believe this is the BEST an administration focused on #access & #equity could do…,0,0,36,97
18/01/2022 17:24,#TransformationTuesday ?🤔 Women fighting invisible battles deserve accurate information. #Respectfully #womenshealth #womeninsports #sportsphilanthropy #1in10 #nonprofit #bethechange #invisibleillness #invisiblebattle #awareness #suppport #equity #impact #corevalues #FYP,0,1,8,24
18/01/2022 17:16,"Kicking off our professional book studies, this one using the text Street Data. So excited for our cohort of schools’ work around this text. #Equity #Pedagogy #Transformation @Mbquickster @UFTTchrCENTER @UFTVP4Education @DrMarionWilson",1,3,594,1124
18/01/2022 17:10,"Very interesting to hear that CADTH added #equity and #sustainability to 5 values from the Canada Health Act for developing a national drug list 👍🏽 Opportunity to provide input until Feb 25:  #cdnhealth #pharmacare RT @CADTH_ACMTS: ""There is no doubt that issues of #equity and #sustainability will be a challenge going forward if the #NationalFormulary gets created."" - Allan Lefebvre (Co-Chair of the Pan-Canadian Formulary Advisory Panel) #CdnHealth",1,3,1426,1140
18/01/2022 17:07,$AKAM #Akamai Technologies Inc. ... Valens Equity Insights and Inflections - 2022 01 18: Holley (HLLY) has a dominant and expanding market position in the growing performance automotive aftermarket. Uniform Accounting highlights that the…  #equity #stocks,0,0,9091,4217
18/01/2022 17:07,I'm HONORED to be part of the World Education Summit as part of the #DivereEd DEI speakers team. Join us. #WeLeadEd #WeLeadEquity #DEI #Edleaders #antiracism #Equity #justice #satchat #education #cultureEd #pln365 #WomenEd @Ethical_Leader @k_shelton @LDH_ed @PeterMDeWitt RT @DiverseEd2020: @osirisedu Our fantastic #DiverseEd speakers have been added to the speakers gallery. Join us on the brave leadership stage on 21/3/22 to listen to and learn from 7 DEI experts: @PerrerasAlysa @emilymeadowsorg @TheLopezEffect @NnekaJ_EDU @RosaIsiah @2ndprinciple @_ShonaghReid,0,0,21959,5721
18/01/2022 17:03,"When our #students walk into our #schools & #classrooms, they bring with them their lived experiences, language, identity, emotions, beliefs, culture, &amp; race. Do you SEE them? #WeLeadEd #Relationships #Fundsofknowledge #StuVoice #Equity #SEL #edchat #principals #teaching #atplc",0,7,21959,5721
18/01/2022 17:00,This week’s video from @cfchildren features scholar-practitioner @Drjaninejones discussing cultural diversity and how inequities can impact the mental health of those in marginalized communities. Watch now! #mentalhealth #culture #equity #winterwellbeing,0,0,4800,304
18/01/2022 17:00,Experts share two ways schools can ease Covid-19’s trauma for students—and one for teachers before academic gaps can be addressed #readability #readingapp #edtech #education #classroom #schooling #teacherhelp #teach #littlereaders #equity,0,0,231,764
18/01/2022 16:46,"$HPE #Hewlett Packard Enterprise HPE - Embedded Expectations Analysis - 2022 01 18: Hewlett Packard Enterprise (HPE) currently trades below corporate and near historical averages relative to Uniform earnings, with a 15.6x Uniform P/E…  #equity #stocks",0,0,9091,4217
18/01/2022 16:46,"$INCY #Incyte Corp. INCY - Embedded Expectations Analysis - 2022 01 18: Incyte Corporation (INCY) currently trades well below corporate averages relative to Uniform earnings, with a 7.0x Uniform P/E (Fwd. V/E\'). At these levels, markets…  #equity #stocks",0,0,9091,4217
18/01/2022 16:26,"Thank you @onMogul for including me in your Top DEI Leaders in 2021. 2021 was a landmark year for diversity, equity, and inclusion. Check out the full list. #MogulAwards #DEILeaders #diversityandinclusion #celebratediversity #diversitymatters #equalityforall #equity #inclusion RT @onMogul: We are so excited to announce our 2021 Awards List for the ‘The Top 100 DEI Leaders In 2021'! Check out the full list at ! ⁠ #MogulAwards #DEILeaders",0,0,2853,1360
18/01/2022 16:25,"Spring 2022 CPF Fellow Amy Turk, LCSW, will teach a practical politics seminar on solutions to homelessness through a racial and gender equity lens from March 2 to April 6. Apply:  @AmyFTurk @DWCweb @uscpoir @USC #Politics #homelessness #Equity #ApplyNow",0,0,4784,1720
18/01/2022 16:25,Born on Third Base: Bring Wealth Home for the Common Good by @robintransition  #Equity,0,0,24791,27252
18/01/2022 16:22,Currently: Racial Equity Audit Report and Policy Recommendations Town hall @CityOfDallas #equity #sdoh,0,0,519,921
18/01/2022 16:19,"Proud of our Chapter @AXL1906 for leading the way for 3 decades. These young men are well deserving. Thank you @CalvinBurneyJr1 & cmte. #EducationMatters #AlphasLead #Equity #MLK2022 #CHOOSEwisely RT @apa1906NETwork: Alpha Phi Alpha Fraternity, Inc. awards scholarships to six Northwest Ohio students at Fraternity’s Rev. Dr. Martin Luther King, Jr. Scholarship Breakfast. Read more at:  Please share. #APA1906Network #MenOfDistinction #ServantsOfAll #AlphaInTheNews",0,0,978,880
18/01/2022 16:14,"I had the pleasure of meeting @maryum7. We joined the @ILMCCoalition to commemorate her father, #MuhammadAli, & Dr. King. Thank you 🙌🏾 for championing #justice, #equity, &amp; #opportunity, especially among our justice-involved youth. In our work, we must honor their humanity. #JEO",1,0,20451,934
18/01/2022 16:14,I look forward with confidence and purpose. I am a soul in evolution with an unlimited capacity to grow and change and be. 🖤 “Allow your courage and creativity to lead the way.” -B Michael @nyfw #equity #fashion #style #timeless #luxuryfashion @Essence @EBONYMag,2,2,2258,153
18/01/2022 16:09,Interested in becoming an administrator in #proudtobelbusd? Join us for a virtual info session on 2/8 from 4:00 p.m. to 5:00 p.m.! #leadership #liftinglbusdleaders #equity @LongbeachUSD,1,1,155,438
18/01/2022 16:04,We ❤️ such feedbacks! It shows #EQUITY is doing the right thing🚀 💸20% #BUSD Rewards (or any other BEP20 coin) 💸0% tax on wallet-to-wallet transfers 💰Life-Changing Passive Income 💰1M Total Supply 🚨Devs don't get paid unless investors are paid✅ RT @mr_john358: @equitycoinbsc Made back 85% of my initial investment through reflections alone! I’m not even worried about the price! #Equitycoin,5,8,2939,56
18/01/2022 16:02,"⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐥 @equitycoinbsc 💬  📊",126,132,74124,63
18/01/2022 16:01,"Learning Forward and other organizations have recently begun expanding the SMART goal framework to explicitly incorporate #equity and #inclusion, through what are known as SMARTIE goals. #TheLearningPro 🔒",0,0,34155,1001
18/01/2022 16:01,"Staff Pick: While the number of Black-owned banks has declined, racial #equity demands are generating new interest in funding these institutions",1,2,137189,27
18/01/2022 16:00,"Uncertain financial future? Tap in to some of your home #equity with a Home Equity Contract. Get cash now to pay your bills. No interest, no monthly payments, and no debt. Learn more▶️  #NFT #Algorand #realestate #blockchain",0,1,1250,5000
18/01/2022 16:00,"To prioritize #diversity, #equity, and #inclusion, boards need to access the right data to provide oversight and drive success. Discover our framework for assessing and achieving #DEI:",0,0,13597,1165
18/01/2022 15:51,Very persuasive reading. Would be so good to see this change implemented @MicrosoftEDU @ArranDyslexia can you help out here at all? @mtholfsen #MIEExpert #Accessibility #Equity RT @CALLScotland: We're campaigning for @MicrosoftEDU to include Scottish accents and Scottish Gaelic voices in Immersive Reader. Please read Paul's persuasive blog below and then RT to make our voices heard 💪😃  @DyslexiaScotlan @ASLadvice @rcsltscot @MorayHouse,0,1,1094,1383
18/01/2022 15:47,"THIS!!! 👇👇👇💯 It was brought up, fizzled and died at @tcdsb's #SEAC a few years back. Who's keeping the system accountable?? @PdsbSeac @WCDSB_SEAC @hcdsbSEAC #SpecialEducation #Disability #onted #inclusion #Equity #tcdsb RT @ONTSpecialNeeds: Usually, students with an IEP are usually placed in APPLIED math courses in high school. Let that sink in. #onted #destreaming",0,0,120,528
18/01/2022 15:40,"⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐥 @equitycoinbsc 💬  📊",214,222,85643,52
18/01/2022 15:38,Join @FritzTesha as she kicks off our Learning and Leading for Equity virtual event. Check out full sched 🔗➡️  She has an interactive keynote that I'm SOO excited about! #WeAreSCCOE #k12 #SEL #equity #inclusion #UDL #education #AntiracistUDL,2,2,1987,1242
18/01/2022 15:37,"Jennifer Lennox, VP of People Success (North America), will be speaking at our upcoming SHRC!  #SHRC22 #diversity #inclusion #equity #accessibility #dei #hr #talent #leadership #socialhrcamp #hrtech",1,0,2668,2320
18/01/2022 15:36,"Gaby Fisch, a consultant and coach, will be speaking at our upcoming SHRC!  #SHRC22 #diversity #inclusion #equity #accessibility #dei #hr #talent #leadership #socialhrcamp #hrtech",1,1,2668,2320
18/01/2022 15:32,"Way better that your saving account at your bank! #equity RT @bigbunnycrypto: ⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐦@equitycoinbsc 💬TG:  📈",0,0,106,276
18/01/2022 15:32,Learn strategies to enhance how you create a supportive learning environment with @inclusioncollab. Check out full sched 🔗➡️  #WeAreSCCOE #k12 #SEL #equity,0,1,799,225
18/01/2022 15:31,"⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐥 @equitycoinbsc 💬  📊",17,28,73885,163
18/01/2022 15:29,"Read this before recording an episode of @RuralMattersPod today focused on #equity - oh my..... RT @anthonypipa: The many different federal definitions of rural are more than just confusing. They have real-world consequences, determining which communities can/can't access the resources. Good piece by @JonathanAhl on @kcur, Kansas City's @NPR station, shows how.",0,4,1741,4992
18/01/2022 15:27,"Yes! School libraries led by teacher librarians help schools celebrate diversity, enhance #inclusion, and increase #equity through access to diverse perspectives and resources to support ALL learners. RT @maclejeune: A4: As a school librarian, it is important that students have free choice reading & have access to books where they see themselves in addition to other perspectives. @ProjectLITComm @aasl #futurereadylibs do a lot of work with this. #TeamsEduChat",0,0,3080,3809
18/01/2022 15:23,Takeaway #TRBAM #8: meeting the people that are conducting research inspires me to learn more. Days after being in the room with @theycallmeOboi this important work in Chicago is published #equity  via @StreetsblogUSA,0,1,3628,327
18/01/2022 15:14,Is your school grading as accountants to tabulate points or grading to provide specific feedback? Excellent capture of Grading for Equity by @JoeCFeldman  #edleadership #equity #assessment #deeperlearning,0,0,994,598
18/01/2022 15:02,It’s a lot less painful taking a paper cut then stepping on a landmine! Honor your stops! #TRADINGTIPS @EquitiesETC #equity #cryptocurrency #Futures #OptionsTrading RT @stockandbarrel_: Without risk management it’s going to be impossible to grow your account. #TradingTips #equities #crypto #futures #options @EquitiesETC,5,6,111,258
18/01/2022 15:00,"Mood: Bring It! We're gearing up for the next phase of fundraising for #lovetheskinyoureinmovie and we're pumped. This is going to be your chance to not only invest in our project, but to invest get a piece of the film pie. Find out more visit 🔗in bio #testingthewaters #equity",0,0,97,226
18/01/2022 14:58,"Founded in 2017, the #NationalDayofRacialHealing is observed the day after Martin Luther King Jr. day. It is meant to inspire collective action against systemic racism that disrupts so many lives in the U.S. & holds us back as a society. #Equity #LoudounCounty #Loudoun4All",0,2,320,286
18/01/2022 14:55,"Make #Beats🎶, Learn #Code💻, Promote #Equity👩🏿‍💻 .... that's exactly what @pbcsd student Eryon Panier did in her winning song in the ""Your Voice is Power"" competition. Listen to her story, code your own song, and share your message. #EarSketch  RT @pbcsd: Musical creativity and coding skills earned a Palm Beach Gardens High School senior a $5,000 grant to start her own business! 💻🎶 Eryon Panier shares more about her winning entry for the “Your Voice is Power” competition @amazon @EarSketch @Pharrell @YELLOWORG @GeorgiaTech",0,2,569,129
18/01/2022 14:48,"Do not miss this thread by @lukerosiak about what is happening in our public schools under the banner of #equity. Then, buy his book. RT @lukerosiak: But no matter how many times they lead to worse outcomes and are known to lie and bully to get their way, those wrapping themselves in the banner of 'equity' fail upwards in K-12. Facing termination for dishonesty, she became a high-paid consultant and landed a state contract.",0,0,4196,4204
18/01/2022 14:47,"Our students learn about the social determinants of health; but we don’t routinely teach them how to ask sensitive questions about a patient’s financial situation in their consultations #equity Health, poverty & stigma @HelenRSalisbury @bmj_latest",0,2,11464,1928
18/01/2022 14:46,"In this complimentary webinar, John Spencer & John Larmer will lay out the case for making PBL a reality for ALL students. REGISTER FREE:  @johnlPBL @spencerideas #PBL #education #equity",0,0,12375,13164
18/01/2022 14:45,$EWBC #East West Bancorp Inc. ... Digital Asset Business Drives Strong Growth; Well-Positioned for Higher Rates: [...]  #equity #stocks,0,0,9091,4217
18/01/2022 14:29,"Despite being capable of working a variety of jobs, people who are blind or visually impaired tend to have low job placement rates, low salaries and an unusually high underemployment rate. #onlinelearning #equity",0,0,23493,14874
18/01/2022 14:25,"January 19, 2022 at 12:35AM @Alex Wilhelm #Equity Tuesday: What to make of the Microsoft-Blizzard deal  Hello and welcome back to Equity, a podcast about the business of startups, where we unpack the numbers and nuance behind the headlines. This is our …",0,0,16,148
18/01/2022 14:25,"We are committed to producing #CensusData that present an accurate portrait of America, including its underserved communities. Discover how our data can help advance #equity for all Americans by visiting our webpage on #DataEquity.",0,1,121664,791
18/01/2022 14:24,"Today’s, percent net change end of session view of #Equity index futures markets, #FixedIncome, #Futures markets, precious #Metals futures markets, #CrudeOil and products futures markets, #NaturalGas futures markets, and #FX futures markets",0,0,5439,2401
18/01/2022 14:20,"Equity Consultant & SEEDS of Learning Educator Rebecca Nathan, along with FluentSeeds Program Specialist Tempestt Gilmore, hosted a deep dive into #racism of all varieties &amp; how awareness is simply step #1 to lasting change. #literacy #equity #fluentseeds",0,0,58,111
